image_path,relative_path,label,label_name,disease,species,device,split
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C27_3e005647-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C27_3e005647-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C29_16a41e68-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C29_16a41e68-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C2_16a76fe3-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C2_16a76fe3-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C2_3dff29cd-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C2_3dff29cd-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C32_16a276c5-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C32_16a276c5-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C34_16a9ec44-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C34_16a9ec44-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C35_16aa9a74-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C35_16aa9a74-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C35_3e0021fb-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C35_3e0021fb-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C36_16a3adb1-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C36_16a3adb1-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C36_16a85242-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C36_16a85242-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C36_3dfe42e9-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C36_3dfe42e9-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C36_3e30261d-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C36_3e30261d-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C37_3dfebe97-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C37_3dfebe97-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C40_16a17bf9-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C40_16a17bf9-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C40_3e0064bc-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C40_3e0064bc-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C40_3e2d13d9-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C40_3e2d13d9-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C41_3dfe78f1-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C41_3dfe78f1-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C41_3e3015f3-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C41_3e3015f3-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C43_3e008ec3-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C43_3e008ec3-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C44_3e2c645c-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C44_3e2c645c-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C45_16a22ad3-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C45_16a22ad3-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C46_16a6f0c2-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C46_16a6f0c2-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C46_3e2c6157-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C46_3e2c6157-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C48_16a6dea7-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C48_16a6dea7-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C4_3dfdf70f-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C4_3dfdf70f-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C4_3dfe82be-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C4_3dfe82be-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C50_16a6f55a-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C50_16a6f55a-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C51_3e0006b6-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C51_3e0006b6-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C52_3e2b70ed-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C52_3e2b70ed-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C52_3e2cebd9-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C52_3e2cebd9-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C53_3dfe5993-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C53_3dfe5993-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C55_16a77cae-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C55_16a77cae-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C57_3e0091f5-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C57_3e0091f5-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C59_16a7122d-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C59_16a7122d-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C59_16a71760-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C59_16a71760-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C5_16a15b8b-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C5_16a15b8b-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C5_3dfe3c7f-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C5_3dfe3c7f-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C6_16a5a22b-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C6_16a5a22b-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C6_3dfe45fd-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C6_3dfe45fd-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C6_3dffdaa4-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C6_3dffdaa4-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C7_16a860f8-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C7_16a860f8-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C7_3e2ad9a3-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C7_3e2ad9a3-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C7_3e2af9e2-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C7_3e2af9e2-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C8_16a9ab9d-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C8_16a9ab9d-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C8_3e2b6de8-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C8_3e2b6de8-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C9_16a445bb-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C9_16a445bb-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C9_16aa8ab5-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C9_16aa8ab5-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C9_3dffcfae-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\고양이\안구\일반\결막염\무\C9_3dffcfae-60a5-11ec-8402-0a7404972c70.jpg,0,무,결막염,고양이,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D0_2098b417-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D0_2098b417-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D11_150b144a-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D11_150b144a-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D11_189cb327-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D11_189cb327-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D11_18b0197f-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D11_18b0197f-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D12_209d2a87-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D12_209d2a87-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D13_0e2e76c3-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D13_0e2e76c3-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D13_12c40d32-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D13_12c40d32-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D13_1897ca22-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D13_1897ca22-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D14_123fc51a-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D14_123fc51a-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D14_12bcb242-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D14_12bcb242-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D14_189d25ca-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D14_189d25ca-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D14_18a20327-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D14_18a20327-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D14_31ab2d2c-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D14_31ab2d2c-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D15_12ba784b-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D15_12ba784b-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D15_189de9b7-60a5-11ec-8402-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\일반\결막염\유\D15_189de9b7-60a5-11ec-8402-0a7404972c70.jpg,1,유,결막염,개,일반,test
